X,Y,Z,Latitude,Longitude,Altitude (m)
683803.482294921,5092213.78124593,-21.565,45.95887346,-66.62800398,-21.565
683803.679381025,5092214.58554112,-21.568,45.95888064,-66.62800113,-21.568
683804.046500646,5092215.3315145,-21.566,45.95888725,-66.62799611,-21.566
683804.448409404,5092216.0551715,-21.571,45.95889365,-66.62799065,-21.571
683804.734299311,5092216.79427812,-21.567,45.95890022,-66.62798668,-21.567
683804.893203799,5092217.5785322,-21.562,45.95890723,-66.62798433,-21.562
683805.01219264,5092218.37494191,-21.559,45.95891436,-66.62798249,-21.559
683805.182309189,5092219.1472977,-21.556,45.95892126,-66.62798,-21.556
683805.385546789,5092219.92731183,-21.555,45.95892822,-66.62797708,-21.555
683805.561432146,5092220.7142956,-21.559,45.95893525,-66.62797451,-21.559
683805.740185367,5092221.50914889,-21.559,45.95894235,-66.6279719,-21.559
683805.945383502,5092222.30145359,-21.566,45.95894942,-66.62796895,-21.566
683806.150548492,5092223.09486933,-21.564,45.9589565,-66.627966,-21.564
683806.339951278,5092223.89671184,-21.569,45.95896366,-66.62796325,-21.569
683806.514796821,5092224.69256083,-21.567,45.95897077,-66.62796069,-21.567
683806.705815406,5092225.49222745,-21.565,45.95897791,-66.62795792,-21.565
683806.989176225,5092226.29019571,-21.564,45.95898501,-66.62795396,-21.564
683807.447365796,5092227.05111334,-21.562,45.95899173,-66.62794776,-21.562
683808.074898964,5092227.72477638,-21.558,45.95899762,-66.62793941,-21.558
683808.73956493,5092228.34950454,-21.555,45.95900306,-66.6279306,-21.555
683809.273026456,5092229.00479829,-21.55,45.95900881,-66.62792347,-21.55
683809.591738354,5092229.7615628,-21.547,45.95901553,-66.62791907,-21.547
683809.769007123,5092230.55414803,-21.541,45.95902261,-66.62791648,-21.541
683809.999317179,5092231.31050421,-21.531,45.95902935,-66.62791322,-21.531
683810.289013769,5092232.05194857,-21.528,45.95903594,-66.6279092,-21.528
683810.5917177,5092232.79934036,-21.519,45.95904258,-66.62790501,-21.519
683810.787337638,5092233.57467985,-21.517,45.9590495,-66.62790219,-21.517
683810.822440494,5092234.3752639,-21.516,45.95905669,-66.62790143,-21.516
683810.804852,5092235.17427891,-21.514,45.95906388,-66.62790135,-21.514
683810.836581935,5092235.90581759,-21.511,45.95907045,-66.62790066,-21.511
683810.908441487,5092236.46174087,-21.504,45.95907543,-66.62789952,-21.504
683810.997311612,5092236.88917696,-21.501,45.95907925,-66.62789821,-21.501
683811.086305335,5092237.23432762,-21.497,45.95908233,-66.62789693,-21.497
683811.150262825,5092237.50867581,-21.487,45.95908478,-66.627896,-21.487
683811.188045289,5092237.72441979,-21.479,45.95908671,-66.62789543,-21.479
683811.209626817,5092237.8851926,-21.469,45.95908815,-66.62789509,-21.469
683811.224107371,5092237.99793731,-21.461,45.95908916,-66.62789486,-21.461
683811.237288918,5092238.07617088,-21.45,45.95908986,-66.62789466,-21.45
683811.266086309,5092238.12484505,-21.443,45.95909029,-66.62789427,-21.443
683811.307976423,5092238.15055678,-21.432,45.95909051,-66.62789372,-21.432
683811.366058747,5092238.15339837,-21.418,45.95909052,-66.62789297,-21.418
683811.454148645,5092238.13822927,-21.408,45.95909036,-66.62789184,-21.408
683811.564497396,5092238.10481875,-21.392,45.95909003,-66.62789043,-21.392
683811.689223942,5092238.05738017,-21.376,45.95908957,-66.62788884,-21.376
683811.83459343,5092237.99387608,-21.363,45.95908896,-66.62788699,-21.363
683811.994983252,5092237.92081113,-21.35,45.95908826,-66.62788495,-21.35
683812.156644215,5092237.83110382,-21.339,45.95908741,-66.6278829,-21.339
683812.314761667,5092237.73017083,-21.324,45.95908646,-66.6278809,-21.324
683812.477892285,5092237.61715498,-21.315,45.9590854,-66.62787884,-21.315
683812.639870179,5092237.49076062,-21.303,45.95908422,-66.6278768,-21.303
683812.799868237,5092237.3787635,-21.29,45.95908317,-66.62787478,-21.29
683813.005317328,5092237.45938641,-21.281,45.95908384,-66.6278721,-21.281
683813.202301997,5092237.77216842,-21.269,45.9590866,-66.62786944,-21.269
683813.26970188,5092238.2434458,-21.253,45.95909082,-66.62786839,-21.253
683813.148287184,5092238.80473389,-21.242,45.9590959,-66.62786974,-21.242
683812.839287319,5092239.36266006,-21.233,45.959101,-66.62787351,-21.233
683812.468355219,5092239.83867693,-21.217,45.95910538,-66.62787811,-21.217
683812.177405621,5092240.25925077,-21.205,45.95910924,-66.6278817,-21.205
683811.961353951,5092240.69095106,-21.192,45.95911318,-66.62788432,-21.192
683811.748354779,5092241.09827793,-21.178,45.9591169,-66.62788691,-21.178
683811.439461334,5092241.41823611,-21.162,45.95911986,-66.62789077,-21.162
683810.99021339,5092241.60724513,-21.146,45.95912168,-66.62789649,-21.146
683810.429154058,5092241.61833833,-21.133,45.95912193,-66.62790372,-21.133
683809.821854839,5092241.41121173,-21.113,45.95912023,-66.62791163,-21.113
683809.254869708,5092240.99622684,-21.093,45.95911665,-66.6279191,-21.093
683808.736391366,5092240.38474777,-21.072,45.95911129,-66.62792602,-21.072
683808.275855761,5092239.5203427,-21.056,45.95910364,-66.62793229,-21.056
683808.007806787,5092238.4426025,-21.041,45.95909402,-66.62793616,-21.041
683807.903053658,5092237.24629119,-21.026,45.95908329,-66.62793797,-21.026
683807.851932081,5092236.04601682,-21.008,45.95907251,-66.62793909,-21.008
683807.815811659,5092234.86286937,-20.991,45.95906188,-66.62794001,-20.991
683807.881814161,5092233.63605825,-20.976,45.95905083,-66.62793963,-20.976
683808.10533867,5092232.32831258,-20.961,45.95903901,-66.62793725,-20.961
683808.344412929,5092230.99322957,-20.945,45.95902694,-66.62793468,-20.945
683808.495595759,5092229.66664954,-20.937,45.95901497,-66.62793324,-20.937
683808.584245475,5092228.33042332,-20.927,45.95900293,-66.62793261,-20.927
683808.68517998,5092226.97232262,-20.924,45.95899069,-66.62793183,-20.924
683808.855130478,5092225.58847668,-20.922,45.9589782,-66.62793017,-20.922
683809.05983715,5092224.18342538,-20.922,45.95896551,-66.62792807,-20.922
683809.27895479,5092222.76323501,-20.92,45.95895268,-66.62792579,-20.92
683809.484554856,5092221.32818593,-20.921,45.95893972,-66.62792369,-20.921
683809.639986654,5092219.88497088,-20.921,45.9589267,-66.62792224,-20.921
683809.786961043,5092218.43927996,-20.923,45.95891366,-66.6279209,-20.923
683809.972102837,5092216.98805348,-20.923,45.95890056,-66.62791907,-20.923
683810.190219527,5092215.52335273,-20.924,45.95888733,-66.62791682,-20.924
683810.426290751,5092214.05473857,-20.928,45.95887406,-66.62791434,-20.928
683810.697165282,5092212.58938481,-20.931,45.95886081,-66.62791141,-20.931
683810.919586675,5092211.11035607,-20.937,45.95884745,-66.62790911,-20.937
683810.931501435,5092209.66842752,-20.937,45.95883448,-66.62790951,-20.937
683810.884487331,5092208.27812092,-20.934,45.95882199,-66.62791065,-20.934
683810.99119639,5092206.88238371,-20.929,45.95880941,-66.62790981,-20.929
683811.323923792,5092205.47558456,-20.929,45.95879667,-66.62790606,-20.929
683811.880127422,5092204.09100825,-20.928,45.95878407,-66.62789942,-20.928
683812.566736932,5092202.75479578,-20.926,45.95877187,-66.62789108,-20.926
683813.263599474,5092201.43890496,-20.923,45.95875985,-66.6278826,-20.923
683813.890080834,5092200.11647032,-20.915,45.95874779,-66.62787503,-20.915
683814.473864096,5092198.76941196,-20.911,45.95873552,-66.62786802,-20.911
683815.056296341,5092197.41564132,-20.906,45.95872319,-66.62786103,-20.906
683815.698063533,5092196.07475777,-20.905,45.95871096,-66.62785327,-20.905
683816.415650578,5092194.76615646,-20.9,45.958699,-66.62784452,-20.9
683817.171882539,5092193.46204206,-20.899,45.95868707,-66.62783527,-20.899
683817.833187911,5092192.11618043,-20.888,45.95867479,-66.62782726,-20.888
683818.36702176,5092190.7276024,-20.88,45.95866216,-66.62782091,-20.88
683818.831858572,5092189.33808177,-20.872,45.95864954,-66.62781545,-20.872
683819.368163731,5092187.97070569,-20.862,45.9586371,-66.62780906,-20.862
683819.98805674,5092186.60915483,-20.855,45.95862469,-66.62780159,-20.855
683820.546786827,5092185.21798229,-20.848,45.95861203,-66.62779492,-20.848
683820.933678607,5092183.78944416,-20.836,45.95859908,-66.62779048,-20.836
683821.214856117,5092182.36887814,-20.829,45.95858623,-66.6277874,-20.829
683821.595331454,5092180.97350942,-20.824,45.95857358,-66.62778303,-20.824
683822.063188981,5092179.56072661,-20.818,45.95856075,-66.62777754,-20.818
683822.434007395,5092178.12503782,-20.812,45.95854774,-66.62777331,-20.812
683822.668990375,5092176.69308806,-20.801,45.9585348,-66.62777083,-20.801
683822.923723289,5092175.27507064,-20.792,45.95852198,-66.62776809,-20.792
683823.299072923,5092173.86954122,-20.787,45.95850924,-66.62776379,-20.787
683823.778521362,5092172.45821569,-20.783,45.95849642,-66.62775815,-20.783
683824.285303234,5092171.06660843,-20.778,45.95848377,-66.62775215,-20.778
683824.775746642,5092169.67673867,-20.774,45.95847114,-66.62774636,-20.774
683825.256149879,5092168.28545794,-20.776,45.9584585,-66.6277407,-20.776
683825.675470042,5092166.88791015,-20.777,45.95844582,-66.62773583,-20.777
683826.000883488,5092165.46643757,-20.778,45.95843295,-66.62773218,-20.778
683826.225727892,5092164.03641002,-20.783,45.95842003,-66.62772983,-20.783
683826.399907291,5092162.61488182,-20.786,45.9584072,-66.62772813,-20.786
683826.625474444,5092161.21267617,-20.79,45.95839453,-66.62772576,-20.79
683826.90759416,5092159.78657831,-20.798,45.95838163,-66.62772267,-20.798
683827.102218461,5092158.35565083,-20.802,45.95836871,-66.62772071,-20.802
683827.137774235,5092156.95334678,-20.801,45.95835609,-66.62772079,-20.801
683827.1398916,5092155.58007134,-20.807,45.95834374,-66.62772129,-20.807
683827.195839795,5092154.19616681,-20.807,45.95833128,-66.6277211,-20.807
683827.240183931,5092152.78522836,-20.81,45.95831858,-66.62772107,-20.81
683827.198218263,5092151.38172777,-20.813,45.95830597,-66.62772215,-20.813
683827.068227534,5092149.99117402,-20.815,45.9582935,-66.62772436,-20.815
683826.880432142,5092148.61446709,-20.814,45.95828117,-66.62772731,-20.814
683826.671894117,5092147.25715874,-20.82,45.95826902,-66.62773052,-20.82
683826.488714716,5092145.88170131,-20.819,45.9582567,-66.62773341,-20.819
683826.277473957,5092144.51096833,-20.819,45.95824443,-66.62773666,-20.819
683825.953458676,5092143.17690952,-20.821,45.95823252,-66.62774135,-20.821
683825.589441757,5092141.88391609,-20.816,45.95822099,-66.62774654,-20.816
683825.303310134,5092140.57989789,-20.816,45.95820934,-66.62775073,-20.816
683825.306678776,5092139.21666791,-20.816,45.95819708,-66.62775121,-20.816
683825.518430484,5092137.80960278,-20.815,45.95818437,-66.62774902,-20.815
683825.748481727,5092136.41309073,-20.813,45.95817175,-66.62774659,-20.813
683825.94242513,5092135.03107163,-20.809,45.95815927,-66.62774462,-20.809
683826.17976217,5092133.65034478,-20.809,45.95814679,-66.62774209,-20.809
683826.589289292,5092132.26918558,-20.807,45.95813426,-66.62773734,-20.807
683827.143866438,5092130.9134742,-20.809,45.95812192,-66.62773071,-20.809
683827.737778372,5092129.59118268,-20.807,45.95810987,-66.62772356,-20.807
683828.323445386,5092128.28532589,-20.806,45.95809797,-66.62771651,-20.806
683828.933134096,5092126.98018451,-20.805,45.95808607,-66.62770915,-20.805
683829.585574135,5092125.67186825,-20.801,45.95807413,-66.62770124,-20.801
683830.28124264,5092124.37039946,-20.8,45.95806224,-66.62769277,-20.8
683830.971109363,5092123.05541378,-20.798,45.95805023,-66.62768438,-20.798
683831.599070782,5092121.70967222,-20.798,45.95803796,-66.6276768,-20.798
683832.149629122,5092120.33271324,-20.795,45.95802543,-66.62767023,-20.795
683832.688663637,5092118.95207507,-20.797,45.95801287,-66.62766381,-20.797
683833.292358774,5092117.58781875,-20.799,45.95800044,-66.62765655,-20.799
683833.938706053,5092116.22372067,-20.799,45.957988,-66.62764874,-20.799
683834.574880794,5092114.86265574,-20.804,45.95797559,-66.62764106,-20.804
683835.203538525,5092113.4935829,-20.805,45.95796311,-66.62763348,-20.805
683835.844263846,5092112.13598964,-20.811,45.95795073,-66.62762574,-20.811
683836.534516095,5092110.78209542,-20.811,45.95793837,-66.62761736,-20.811
683837.236835964,5092109.4396808,-20.815,45.95792611,-66.62760882,-20.815
683837.90370977,5092108.08953853,-20.815,45.95791379,-66.62760074,-20.815
683838.492273126,5092106.71259982,-20.818,45.95790125,-66.62759368,-20.818
683839.0102087,5092105.31131746,-20.818,45.95788851,-66.62758754,-20.818
683839.461026923,5092103.89802816,-20.817,45.95787568,-66.62758227,-20.817
683839.919972053,5092102.4983251,-20.818,45.95786297,-66.62757689,-20.818
683840.464202154,5092101.1256263,-20.82,45.95785048,-66.6275704,-20.82
683841.072171948,5092099.74815372,-20.823,45.95783793,-66.62756309,-20.823
683841.526189768,5092098.33162378,-20.823,45.95782507,-66.62755778,-20.823
683841.75666163,5092096.89509213,-20.819,45.95781209,-66.62755536,-20.819
683841.85183945,5092095.47009942,-20.82,45.95779925,-66.62755468,-20.82
683841.925665099,5092094.058927,-20.818,45.95778654,-66.62755427,-20.818
683841.993423983,5092092.64312585,-20.816,45.95777379,-66.62755394,-20.816
683841.991952893,5092091.23415904,-20.818,45.95776112,-66.6275545,-20.818
683841.958975954,5092089.81535783,-20.817,45.95774837,-66.62755547,-20.817
683841.88781692,5092088.37651524,-20.818,45.95773545,-66.62755694,-20.818
683841.744493676,5092086.93885954,-20.818,45.95772256,-66.62755934,-20.818
683841.503826457,5092085.54056138,-20.822,45.95771005,-66.62756298,-20.822
683841.250165253,5092084.16189253,-20.821,45.95769772,-66.62756678,-20.821
683841.062667497,5092082.775186,-20.823,45.9576853,-66.62756973,-20.823
683840.876426971,5092081.34626036,-20.823,45.9576725,-66.62757268,-20.823
683840.605869316,5092079.93595195,-20.819,45.95765989,-66.62757671,-20.819
683840.187533361,5092078.56572314,-20.818,45.95764768,-66.62758263,-20.818
683839.676350998,5092077.2661223,-20.817,45.95763613,-66.62758972,-20.817
683839.13245214,5092076.02337196,-20.81,45.9576251,-66.62759721,-20.81
683838.61629763,5092074.81258435,-20.803,45.95761435,-66.62760433,-20.803
683838.154622329,5092073.54337043,-20.799,45.95760306,-66.62761077,-20.799
683837.722331896,5092072.22499099,-20.801,45.95759132,-66.62761685,-20.801
683837.291954999,5092070.89443642,-20.801,45.95757947,-66.62762291,-20.801
683836.860061194,5092069.5627247,-20.8,45.95756761,-66.62762899,-20.8
683836.416709213,5092068.22511172,-20.799,45.9575557,-66.62763522,-20.799
683835.948130288,5092066.90120371,-20.803,45.95754392,-66.62764177,-20.803
683835.444496292,5092065.60850023,-20.804,45.95753243,-66.62764876,-20.804
683834.95835376,5092064.32743786,-20.799,45.95752104,-66.62765552,-20.799
683834.546010572,5092063.01632486,-20.8,45.95750936,-66.62766134,-20.8
683834.182013691,5092061.64437882,-20.793,45.95749712,-66.62766656,-20.793
683833.805055841,5092060.2909511,-20.781,45.95748505,-66.62767194,-20.781
683833.44082698,5092058.92678233,-20.771,45.95747288,-66.62767716,-20.771
683833.126739762,5092057.51962621,-20.776,45.95746031,-66.62768175,-20.776
683832.817334829,5092056.11149754,-20.783,45.95744773,-66.62768628,-20.783
683832.52105069,5092054.73156,-20.787,45.9574354,-66.62769063,-20.787
683832.258842619,5092053.37932562,-20.78,45.95742331,-66.62769453,-20.78
683831.979625043,5092051.97320801,-20.794,45.95741074,-66.62769867,-20.794
683831.613420475,5092050.57117208,-20.805,45.95739823,-66.62770393,-20.805
683831.278537165,5092049.21121346,-20.815,45.95738609,-66.62770877,-20.815
683831.235676326,5092047.83771084,-20.816,45.95737375,-66.62770985,-20.816
683831.547524658,5092046.42917865,-20.823,45.957361,-66.62770637,-20.823
683831.936962006,5092045.019621,-20.818,45.95734822,-66.62770189,-20.818
683832.245994851,5092043.57542052,-20.809,45.95733515,-66.62769846,-20.809
683832.529886336,5092042.11601517,-20.792,45.95732195,-66.62769536,-20.792
683832.872910367,5092040.7284277,-20.795,45.95730938,-66.62769147,-20.795
683833.253347276,5092039.30859394,-20.823,45.95729651,-66.62768711,-20.823
683833.734559328,5092037.83838455,-20.789,45.95728316,-66.62768147,-20.789
683834.219339636,5092036.30044854,-20.733,45.9572692,-66.62767581,-20.733
683834.500267922,5092034.96661268,-20.771,45.95725713,-66.6276727,-20.771
683834.906216168,5092033.49749805,-20.767,45.95724381,-66.62766803,-20.767
683835.25310689,5092032.03218479,-20.721,45.95723054,-66.62766412,-20.721
683835.579968829,5092030.53625069,-20.699,45.957217,-66.62766048,-20.699
683835.957444809,5092029.05961612,-20.678,45.95720362,-66.62765618,-20.678
683836.386715441,5092027.66681312,-20.688,45.95719098,-66.62765118,-20.688
683836.84863125,5092026.27164627,-20.694,45.95717831,-66.62764576,-20.694
683837.25874745,5092024.84491244,-20.705,45.95716537,-66.62764102,-20.705
683837.54092537,5092023.39101629,-20.731,45.95715222,-66.62763794,-20.731
683837.735228081,5092021.91893499,-20.747,45.95713893,-66.627636,-20.747
683837.931014478,5092020.44912192,-20.748,45.95712566,-66.62763404,-20.748
683838.176182098,5092018.96187519,-20.704,45.95711222,-66.62763145,-20.704
683838.509740666,5092017.4494604,-20.688,45.95709853,-66.62762773,-20.688
683838.836934731,5092015.94241616,-20.698,45.95708489,-66.62762409,-20.698
683839.126952894,5092014.40757647,-20.704,45.95707101,-66.62762094,-20.704
683839.330460909,5092012.8868407,-20.717,45.95705728,-66.6276189,-20.717
683839.493872676,5092011.35823876,-20.717,45.95704349,-66.62761738,-20.717
683839.702096396,5092009.8354194,-20.745,45.95702974,-66.62761528,-20.745
683839.985306255,5092008.29481691,-20.753,45.95701581,-66.62761222,-20.753
683840.310063107,5092006.76545985,-20.761,45.95700197,-66.62760862,-20.761
683840.682301498,5092005.25642108,-20.767,45.9569883,-66.6276044,-20.767
683841.13537532,5092003.76758189,-20.769,45.95697479,-66.62759913,-20.769
683841.634791899,5092002.31125927,-20.78,45.95696156,-66.62759325,-20.78
